"submission_id","bee_id","project_id","gender","age","question","answer"
"57704109","7069969","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'All / Any Kinds of Owners'"
"57704541","5401668","29377","['Female']","['>35']","bee.ethnicity","'White'"
"57704573","7068226","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Convenience'"
"57704584","7071077","29377","['Male']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57704654","4988181","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704037","3100698","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware'"
"57704070","7125424","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Quality"
"57704300","4026774","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Pedigree'"
"57704361","5881322","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Mars brands"
"57704485","6235815","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with retailer label brands"
"57704541","5401668","29377","['Female']","['>35']","bee.pet.types","Cat'"
"57704009","2320538","29377","['Male']","['>35']","bee.employment.industry","'Manufacturing'"
"57704112","6973662","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704159","6804537","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57704271","7133330","29377","['Female']","['<=35']","bee.household_composition","'Other family members'"
"57704281","4809566","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57704393","6901319","29377","['Female']","['>35']","opinion.conversation_quality","'2'"
"57704514","5353208","29377","['Female']","['>35']","bee.ethnicity","'White'"
"57704003","781539","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57704009","2320538","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners'"
"57704155","7054770","29377","['Male']","['<=35']","bee.mobile_op_sys","None"
"57704217","6903044","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","Pedigree Dentastix'"
"57704270","6899547","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Pedigree"
"57704281","4809566","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Unsure'"
"57704379","2200581","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Pet Preference'"
"3599044","","","['Parents']","[23.0]","What brands of treats and toys do you usually buy for your pet?","'Positive'"
"57704591","7092045","29377","['Male']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Better Alternatives'"
"57704591","7092045","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Unsure'"
"57704654","4988181","29377","['Female']","['>35']","bee.household_income.usa","'Low income'"
"57704655","337505","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Unsure / No Specific Reason"
"57704658","6895591","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57704691","6868064","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Engagement'"
"57704691","6868064","29377","['Male']","['>35']","bee.raw_age","48.0"
"57704037","3100698","29377","['Female']","['<=35']","bee.household_composition","'Parents'"
"57704112","6973662","29377","['Male']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Quality of Products'"
"57704159","6804537","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys'"
"57704209","7007448","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57704271","7133330","29377","['Female']","['<=35']","bee.pet.types","'Dog'"
"57704469","6883435","29377","['Male']","['>35']","bee.household_income.usa","'Medium income'"
"57704541","5401668","29377","['Female']","['>35']","bee.pet.types","'Dog"
"57704655","337505","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","All / Any Kinds of Owners"
"57704009","2320538","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57704096","7135403","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57704097","5115761","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57704173","6669919","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with retailer label brands'"
"57704173","6669919","29377","['Male']","['<=35']","bee.mobile_op_sys","None"
"57704186","7121681","29377","['Male']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Pet Allergies'"
"57704186","7121681","29377","['Male']","['<=35']","bee.household_income.uk","'Medium income'"
"57704270","6899547","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704285","7090367","29377","['Male']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704387","5732661","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Supermarket Own Label (Unspecified)"
"57704485","6235815","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very unlikely'"
"57704507","7059724","29377","['Female']","['>35']","bee.birth_year","'1969'"
"57704096","7135403","29377","['Female']","['<=35']","bee.relationship_status","'Single'"
"57704109","7069969","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Brand Reputation'"
"57704177","7107538","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Price'"
"57704250","5961131","29377","['Female']","['>35']","opinion.conversation_quality","'4'"
"57704361","5881322","29377","['Female']","['>35']","Why have you stopped using these products or brands?","Limited Variety of Flavours'"
"57704401","7121898","29377","['Female']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704456","7077728","29377","['Female']","['>35']","bee.children.ages","'10-12'"
"57704485","6235815","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Flavour Variety'"
"57704486","4728417","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Pet Dislikes Them'"
"57704541","5401668","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix'"
"57704566","7087728","29377","['Male']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Usability'"
"57704574","6959124","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57704591","7092045","29377","['Male']","['>35']","bee.household_composition","'Parents'"
"57704655","337505","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Unsure'"
"57704155","7054770","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with Mars brands'"
"57704173","6669919","29377","['Male']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Purina"
"57704249","4596600","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Bob Martin'"
"57704250","5961131","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57704300","4026774","29377","['Male']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57704379","2200581","29377","['Female']","['>35']","bee.location.country","'United Kingdom'"
"57704456","7077728","29377","['Female']","['>35']","bee.children.age_under_18","'1'"
"57704648","6282897","29377","['Female']","['>35']","opinion.conversation_quality","'3'"
"57704648","6282897","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Lily’s Kitchen"
"57704672","3620136","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'All / Any Kinds of Owners"
"57704088","3908539","29377","['Male']","['>35']","bee.employment.industry","'Construction'"
"57704155","7054770","29377","['Male']","['<=35']","bee.children.ages","'16-17'"
"57704186","7121681","29377","['Male']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57704270","6899547","29377","['Female']","['>35']","bee.birth_year","'1975'"
"57704281","4809566","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Engagement'"
"57704300","4026774","29377","['Male']","['>35']","opinion.conversation_quality","'3'"
"57704361","5881322","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)'"
"57704393","6901319","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Unsure'"
"57704393","6901319","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with retailer label brands'"
"57704401","7121898","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57704456","7077728","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57704541","5401668","29377","['Female']","['>35']","opinion.conversation_quality","'3'"
"57704650","7131645","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57704650","7131645","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57704096","7135403","29377","['Female']","['<=35']","bee.employment.industry","'Advertising / Marketing / PR / Market research'"
"57704097","5115761","29377","['Male']","['<=35']","bee.relationship_status","'Living with partner'"
"57704217","6903044","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with retailer label brands'"
"57704233","7113559","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57704270","6899547","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Goodboy"
"57704285","7090367","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
